PaymentID,ReportID,PaymentMethod,PaymentDate,TotalAmount,CompanyPaidAmount,EmployeeDueAmount,PaymentStatus
PAY-814,17f5fb80-40eb-4a8f-ac2e-72960d95cdc5,ExpenseReimbursement,2025-07-03T00:00:00,769.15,757.13,12.02,PAID
PAY-815,17fb2cdc-b458-46a7-9108-76844ff80773,ExpenseReimbursement,2024-03-22T00:00:00,372.63,280.89,91.74,PAID
PAY-816,180c3318-e3e2-4acc-aa00-88d9d40534d5,BankTransfer,2024-03-05T00:00:00,125.32,123.89,1.43,PAID
PAY-817,18104ae2-e00f-4f81-9d76-42bc2650be10,BankTransfer,2024-09-14T00:00:00,742.55,612.25,130.3,PAID
PAY-818,18105aca-23c5-4111-8cff-5b0da02026be,BankTransfer,2024-08-31T00:00:00,1495.88,1463.42,32.46,PAID
PAY-819,1810cf41-96ef-4c08-9ffe-75dd9b9c116d,BankTransfer,2025-06-07T00:00:00,1208.07,925.99,282.08,PAID
PAY-820,1814962e-9f3a-4ff4-b295-88718a609d06,BankTransfer,2024-07-07T00:00:00,1428.96,1232.19,196.77,PAID
PAY-821,1819ab55-e53e-4d34-8eb6-8c457d972b13,ExpenseReimbursement,2025-07-03T00:00:00,1038.48,926.06,112.42,PAID
PAY-822,181b1f37-0b14-4544-b04a-913a8e95a765,BankTransfer,2023-10-23T00:00:00,1392.17,1094.57,297.6,PAID
PAY-823,181b5f18-d963-4017-a3e7-933f765cab1d,BankTransfer,2025-01-25T00:00:00,312.21,303.99,8.22,PAID
PAY-824,18227703-925a-45cc-bde3-7146212051c2,CorporateCardSettlement,2024-10-22T00:00:00,1313.61,1289.39,24.22,PAID
PAY-825,1825b90e-00dc-4130-92a1-0b67f713ff34,BankTransfer,2025-07-01T00:00:00,693.26,687.87,5.39,PAID
PAY-826,182c6be3-3ac9-4d54-88cf-9d94e5066ac3,CorporateCardSettlement,2023-11-21T00:00:00,1427.73,1348.67,79.06,PAID
PAY-827,182fc5c3-b800-4115-806b-9048214bbff2,CorporateCardSettlement,2023-12-08T00:00:00,1474.77,1237.02,237.75,PAID
PAY-828,1831d754-cd89-4c13-9008-d39e1d9eafd6,BankTransfer,2024-01-24T00:00:00,292.18,280.72,11.46,PAID
PAY-829,1857d721-ac51-4f68-8147-7ca5f602b898,ExpenseReimbursement,2025-06-16T00:00:00,315.34,304.76,10.58,PAID
PAY-830,1868feea-15c7-48fd-a767-d16f8642f0aa,CorporateCardSettlement,2025-06-02T00:00:00,179.94,172.47,7.47,PAID
PAY-831,187d4506-92a1-45f4-af00-d84a0ef0da1b,CorporateCardSettlement,2025-02-05T00:00:00,1164.32,1063.6,100.72,PAID
PAY-832,187e7915-21c1-4221-b07a-469a0dd1da8f,ExpenseReimbursement,2025-04-30T00:00:00,1233.89,963.97,269.92,PAID
PAY-833,188ca7dd-84cc-404c-a52b-2b9acbdf4499,BankTransfer,2024-02-04T00:00:00,292.91,239.77,53.14,PAID
PAY-834,189401dc-3b83-41e9-a72b-def72bc19886,BankTransfer,2024-03-08T00:00:00,1111.24,911.36,199.88,PAID
PAY-835,189a547a-4d61-4f00-b747-8d22832d02c7,ExpenseReimbursement,2025-05-04T00:00:00,393.39,347.39,46.0,PAID
PAY-836,18a3e97b-1dbe-41e7-bc06-8987710c3b9b,CorporateCardSettlement,2024-08-21T00:00:00,722.99,572.8,150.19,PAID
PAY-837,18a7e8cc-c5ac-4852-9247-b1797d64439f,CorporateCardSettlement,2025-03-30T00:00:00,446.04,364.19,81.85,PAID
PAY-838,18ad7d38-d1a6-4d83-941c-625562f8bec7,ExpenseReimbursement,2024-07-18T00:00:00,659.19,626.52,32.67,PAID
PAY-839,18b98df7-5ab8-4a5e-a8bd-27a02ae17a1b,BankTransfer,2025-02-10T00:00:00,114.57,108.4,6.17,PAID
PAY-840,18ba5310-15e3-44b9-a47b-f0c62683881d,CorporateCardSettlement,2024-08-25T00:00:00,1067.06,961.83,105.23,PAID
PAY-841,18c2f8a3-e433-4756-a433-02a4b38058ae,CorporateCardSettlement,2024-08-30T00:00:00,1048.54,889.12,159.42,PAID
PAY-842,18ce1209-03f9-4b7e-aa3a-2797d5caece5,CorporateCardSettlement,2024-02-11T00:00:00,791.5,642.93,148.57,PAID
PAY-843,18dabc29-833b-47a8-a789-96970bd7a874,BankTransfer,2025-04-15T00:00:00,1151.61,921.97,229.64,PAID
PAY-844,18dc2e4b-58d7-480a-a199-7166255a373c,CorporateCardSettlement,2024-11-20T00:00:00,834.99,798.44,36.55,PAID
PAY-845,18f5e1a9-6cd3-44d2-96bb-5b804158d02a,BankTransfer,2025-02-18T00:00:00,868.25,788.36,79.89,PAID
PAY-846,18f718c8-51d8-4f1f-a8b1-47d48bf8a2a9,BankTransfer,2025-08-04T00:00:00,1239.46,1206.65,32.81,PAID
PAY-847,18f79e00-f432-4c39-b1b4-04f55a1e1941,ExpenseReimbursement,2024-02-20T00:00:00,139.38,115.36,24.02,PAID
PAY-848,18fe47e5-6fa1-4cb9-b848-1859b8a17f02,CorporateCardSettlement,2025-01-19T00:00:00,108.84,91.66,17.18,PAID
PAY-849,1901054d-cbf3-4ec1-8dde-e278e6734d89,ExpenseReimbursement,2024-12-10T00:00:00,569.26,537.0,32.26,PAID
PAY-850,1909332d-1aed-41c4-937f-f6f665c492e1,CorporateCardSettlement,2024-05-29T00:00:00,196.52,192.29,4.23,PAID
PAY-851,190cbfc0-c212-454f-9dc4-d66cb03ccfee,ExpenseReimbursement,2025-01-27T00:00:00,409.41,314.1,95.31,PAID
PAY-852,19102986-f06d-46c3-b070-b8300e3dcece,ExpenseReimbursement,2025-03-25T00:00:00,1499.96,1410.81,89.15,PAID
PAY-853,1919faff-a789-4dd9-b468-f4dde8f43e8b,CorporateCardSettlement,2024-08-06T00:00:00,87.24,78.26,8.98,PAID
PAY-854,19210535-3bc0-4cba-a01f-39b83fd7d72e,CorporateCardSettlement,2024-11-03T00:00:00,426.66,381.37,45.29,PAID
PAY-855,1923f264-cd15-49a7-bdf1-a51e4231f125,BankTransfer,2024-03-17T00:00:00,399.77,345.88,53.89,PAID
PAY-856,1929209b-f827-4612-b736-9b8140d49653,CorporateCardSettlement,2023-11-16T00:00:00,660.06,536.66,123.4,PAID
PAY-857,192f3995-6d28-47c7-b1a2-a9ae0a08012a,ExpenseReimbursement,2024-04-18T00:00:00,1472.46,1367.16,105.3,PAID
PAY-858,1947ba06-96e9-4b62-a5b2-c91d4a8313e2,CorporateCardSettlement,2024-12-04T00:00:00,953.12,916.04,37.08,PAID
PAY-859,194ab8d5-9343-4f11-b08b-e4e820ceef27,CorporateCardSettlement,2025-06-26T00:00:00,652.86,608.42,44.44,PAID
PAY-860,194f27ba-d070-439c-8f14-29d2c3662c3d,BankTransfer,2024-01-15T00:00:00,1331.17,1323.67,7.5,PAID
PAY-861,1951f6f7-1e16-4e15-bf01-9eded7a890e5,CorporateCardSettlement,2024-08-16T00:00:00,62.92,54.62,8.3,PAID
PAY-862,196b97fa-44c4-4f53-ad36-01a940707841,CorporateCardSettlement,2024-04-30T00:00:00,649.31,531.63,117.68,PAID
PAY-863,197f5222-bafa-4805-8255-6f80d31f34d0,ExpenseReimbursement,2025-06-27T00:00:00,705.14,679.12,26.02,PAID
PAY-864,197fd7df-ff38-47b2-bdba-5ad7624b8f1e,CorporateCardSettlement,2025-08-21T00:00:00,883.56,709.11,174.45,PAID
PAY-865,19870175-da94-4561-aa9e-5063a3a0ec39,BankTransfer,2025-06-28T00:00:00,95.67,83.39,12.28,PAID
PAY-866,198cecc0-cf44-47ad-ada3-c69425d91a04,ExpenseReimbursement,2024-10-21T00:00:00,84.55,65.78,18.77,PAID
PAY-867,199038a2-d4ba-48af-931b-d190c6873c31,BankTransfer,2024-05-12T00:00:00,355.17,353.17,2.0,PAID
PAY-868,1993486f-fa65-4ddc-85b8-f713954dab69,CorporateCardSettlement,2024-06-27T00:00:00,1283.14,1043.36,239.78,PAID
PAY-869,199a932e-71df-4b68-a72d-fb78a045f6d4,BankTransfer,2024-08-03T00:00:00,957.04,746.76,210.28,PAID
PAY-870,19a37fa0-7706-465c-883c-cc2796fbd73a,BankTransfer,2024-06-11T00:00:00,230.04,198.96,31.08,PAID
PAY-871,19a68e2e-e444-42eb-8a3a-429366876a07,ExpenseReimbursement,2024-04-18T00:00:00,1111.03,1069.36,41.67,PAID
PAY-872,19a71fc0-786d-44ae-aa5a-05e0d81894d9,BankTransfer,2023-12-31T00:00:00,818.4,812.85,5.55,PAID
PAY-873,19ae3a89-0b3c-441e-93aa-a955a5682ba2,CorporateCardSettlement,2024-04-24T00:00:00,1442.5,1196.29,246.21,PAID
PAY-874,19c415b3-4099-4a09-8981-1e2f64786c29,CorporateCardSettlement,2025-08-30T00:00:00,1318.95,1252.38,66.57,PAID
PAY-875,19cac80d-ebdc-471f-a371-25cd36efd299,CorporateCardSettlement,2023-11-26T00:00:00,455.86,416.35,39.51,PAID
PAY-876,19df44d7-a19a-4e93-8d96-377701ef73a2,ExpenseReimbursement,2025-08-17T00:00:00,728.24,607.8,120.44,PAID
PAY-877,19e0d3ff-7001-4e9b-aec5-3ce60b5470a3,BankTransfer,2025-01-27T00:00:00,1018.03,976.99,41.04,PAID
PAY-878,19e75724-73ed-4c02-b652-9cf1b7977d84,BankTransfer,2024-02-05T00:00:00,230.03,191.53,38.5,PAID
PAY-879,19eac113-88ea-4ea5-9474-7e29d6f519d3,ExpenseReimbursement,2024-07-23T00:00:00,1041.79,877.08,164.71,PAID
PAY-880,19f1c2ee-54a5-4373-b079-22062b2178b9,CorporateCardSettlement,2025-05-08T00:00:00,1304.94,1126.89,178.05,PAID
PAY-881,19fcf558-2d43-46f7-93c5-00e5dbac7138,CorporateCardSettlement,2025-02-06T00:00:00,409.93,384.87,25.06,PAID
PAY-882,1a0936b0-eb9f-411a-9a1a-917a25a5b12a,BankTransfer,2025-06-15T00:00:00,507.91,410.26,97.65,PAID
PAY-883,1a2fc878-0182-4e25-8bb8-c98bde602c1d,ExpenseReimbursement,2024-09-25T00:00:00,1292.57,1146.24,146.33,PAID
PAY-884,1a3ff55e-5fb0-4647-9502-5a3ec1d43729,ExpenseReimbursement,2024-04-22T00:00:00,411.96,354.05,57.91,PAID
PAY-885,1a4f4c84-6798-4756-a4e0-1ee8a805b1c5,BankTransfer,2024-10-24T00:00:00,641.33,640.33,1.0,PAID
PAY-886,1a53bc48-6a67-45aa-a206-b66eec59d8a1,ExpenseReimbursement,2025-07-25T00:00:00,451.05,375.02,76.03,PAID
PAY-887,1a5a61b4-73e2-40b0-90db-a0feb24d7cd3,CorporateCardSettlement,2025-01-27T00:00:00,1173.29,1092.95,80.34,PAID
PAY-888,1a5aae5c-a4ea-4517-bc67-fccf9cdcb85c,BankTransfer,2025-02-11T00:00:00,1453.0,1170.68,282.32,PAID
PAY-889,1a6fa5b4-1393-4a7b-82fb-2fcace9ddfe5,BankTransfer,2023-11-05T00:00:00,669.42,621.04,48.38,PAID
PAY-890,1a7370b8-efbf-4ed1-a391-0a189931b927,ExpenseReimbursement,2025-02-04T00:00:00,47.65,41.62,6.03,PAID
PAY-891,1a7f3a41-9027-4c27-b1a9-08eb5858a3e9,ExpenseReimbursement,2023-11-28T00:00:00,913.6,891.08,22.52,PAID
PAY-892,1a8999e1-beca-407a-adee-aa25c4a85e4a,BankTransfer,2023-12-08T00:00:00,1217.95,1013.28,204.67,PAID
PAY-893,1a8d75c5-33af-4a47-ba60-30c93a24320a,ExpenseReimbursement,2024-09-22T00:00:00,721.54,647.32,74.22,PAID
PAY-894,1a99a8f9-dbc2-457e-8dfb-50ae0d9b81d1,BankTransfer,2024-04-29T00:00:00,648.35,585.21,63.14,PAID
PAY-895,1aa7b9d7-c4b0-4ea5-99b5-c4d40dee28d6,ExpenseReimbursement,2024-08-14T00:00:00,829.48,829.34,0.14,PAID
PAY-896,1aaa6d2b-e692-4ac4-b911-0020730169cc,ExpenseReimbursement,2024-12-17T00:00:00,253.75,208.17,45.58,PAID
PAY-897,1ab073ab-0e1d-4b2b-80b8-e8e9309acb6d,ExpenseReimbursement,2024-09-01T00:00:00,640.63,540.25,100.38,PAID
PAY-898,1ab103b4-e5ce-46c8-aa09-e20975463fbf,ExpenseReimbursement,2024-04-18T00:00:00,1234.0,1001.0,233.0,PAID
PAY-899,1ab69bda-fcbb-4793-bb03-3b1b18fa54ed,BankTransfer,2025-04-04T00:00:00,262.17,206.6,55.57,PAID
PAY-900,1ab6e08a-670d-475f-adbd-3fce85598ccf,BankTransfer,2024-01-07T00:00:00,29.18,27.5,1.68,PAID
PAY-901,1ab73e6c-0ca8-41fa-81bc-7cbb39b9cf6f,BankTransfer,2024-08-13T00:00:00,1453.39,1306.54,146.85,PAID
PAY-902,1abb8d54-1c7a-4768-8de8-82c87bb90266,BankTransfer,2025-09-10T00:00:00,1103.23,997.98,105.25,PAID
PAY-903,1ac1d06a-9416-4e38-9c0e-a37c136b6a19,BankTransfer,2025-01-28T00:00:00,1259.66,1083.06,176.6,PAID
PAY-904,1ac2dd51-0146-46d2-949b-48b659798cc9,BankTransfer,2024-04-07T00:00:00,898.54,830.98,67.56,PAID
PAY-905,1ac423b9-6325-45ff-841c-8d7e61f61989,BankTransfer,2024-05-25T00:00:00,325.85,272.66,53.19,PAID
PAY-906,1ad2e813-8ef1-46ab-89f2-74adfeac01b0,ExpenseReimbursement,2024-07-24T00:00:00,289.34,259.34,30.0,PAID
PAY-907,1ad35847-ad4f-4942-a680-0b4d6c75082c,ExpenseReimbursement,2025-05-20T00:00:00,504.63,418.8,85.83,PAID
PAY-908,1adf6dc8-3922-4886-883d-4f3059582f6a,BankTransfer,2024-06-04T00:00:00,271.01,249.6,21.41,PAID
PAY-909,1adf780d-c308-4c14-8f61-8dd12948c978,CorporateCardSettlement,2024-03-23T00:00:00,385.88,301.59,84.29,PAID
PAY-910,1adfc4c1-3d9d-49b1-b395-819ceea1eef0,CorporateCardSettlement,2024-04-09T00:00:00,1381.6,1267.85,113.75,PAID
PAY-911,1ae8c937-8819-4edf-9158-7e320ad49f58,ExpenseReimbursement,2025-03-28T00:00:00,565.72,447.25,118.47,PAID
PAY-912,1af409ed-0e8d-4d9e-9ef4-2b47f9d32e9f,BankTransfer,2023-12-21T00:00:00,12.78,11.01,1.77,PAID
PAY-913,1af7b891-0d2e-4533-9965-6df807729ae8,BankTransfer,2025-02-22T00:00:00,317.81,268.69,49.12,PAID
PAY-914,1affd63c-3399-4837-98cf-1554f5772ed0,CorporateCardSettlement,2024-12-15T00:00:00,760.98,679.18,81.8,PAID
PAY-915,1b06dac7-3898-4909-a6d4-b7659b66740a,CorporateCardSettlement,2025-05-26T00:00:00,22.09,18.58,3.51,PAID
PAY-916,1b06dfba-170d-4050-8b35-4cdfba9a5112,BankTransfer,2025-03-10T00:00:00,439.46,365.69,73.77,PAID
PAY-917,1b103c66-4268-4239-94eb-c6f5a98ed496,BankTransfer,2023-11-21T00:00:00,600.49,493.68,106.81,PAID
PAY-918,1b11e7cb-f076-427e-9910-def31ee582b1,CorporateCardSettlement,2024-06-23T00:00:00,819.16,692.37,126.79,PAID
PAY-919,1b149590-3128-4f3d-ba8d-4cd136132325,CorporateCardSettlement,2025-02-28T00:00:00,1370.66,1357.23,13.43,PAID
PAY-920,1b277845-5cd0-4fda-a1b2-704cce2edce3,CorporateCardSettlement,2024-03-13T00:00:00,797.3,640.8,156.5,PAID
PAY-921,1b2b4899-ee14-4784-8d8c-7d3e7e95987c,ExpenseReimbursement,2024-10-17T00:00:00,982.37,880.52,101.85,PAID
PAY-922,1b3c667b-de4b-4fa4-8016-92e00d567a78,ExpenseReimbursement,2024-03-13T00:00:00,88.05,70.82,17.23,PAID
PAY-923,1b3d35ae-a238-447f-afa0-b6f236af6797,CorporateCardSettlement,2025-05-18T00:00:00,35.55,34.88,0.67,PAID
PAY-924,1b3e281f-d728-4005-82fa-d63bddd84e56,CorporateCardSettlement,2023-11-12T00:00:00,305.18,260.13,45.05,PAID
PAY-925,1b4717fb-28f6-4787-bc79-ea7741c91192,ExpenseReimbursement,2024-03-19T00:00:00,224.44,216.55,7.89,PAID
PAY-926,1b472e76-6e0a-4a4e-bd12-8e44897f77e3,ExpenseReimbursement,2024-03-07T00:00:00,1482.44,1245.9,236.54,PAID
PAY-927,1b51c396-5ead-4c84-b23f-7405d243e435,BankTransfer,2025-03-21T00:00:00,1012.13,936.19,75.94,PAID
PAY-928,1b56b406-7c0c-499b-865e-4074709f6dce,ExpenseReimbursement,2025-08-12T00:00:00,614.11,476.22,137.89,PAID
PAY-929,1b62ed6c-43e9-4377-9fd9-29163a9d4bc8,BankTransfer,2025-07-07T00:00:00,1181.53,1125.11,56.42,PAID
PAY-930,1b667b74-481b-46ed-a361-0fa2e7f33ccb,BankTransfer,2024-05-15T00:00:00,1244.93,994.53,250.4,PAID
PAY-931,1b6b8f35-d35e-424e-a870-ad37a8501755,BankTransfer,2025-07-30T00:00:00,447.21,372.35,74.86,PAID
PAY-932,1b77ec36-3907-45d0-82fb-91988779945e,CorporateCardSettlement,2024-04-15T00:00:00,348.17,284.44,63.73,PAID
PAY-933,1b7cb809-009d-4d0f-a93c-b462c9dc5346,ExpenseReimbursement,2025-06-12T00:00:00,1392.5,1385.13,7.37,PAID
PAY-934,1b7d69f0-05e0-4d62-9744-c2a9ff004e66,ExpenseReimbursement,2025-08-30T00:00:00,1179.94,1075.7,104.24,PAID
PAY-935,1b7fa9ac-bf06-4229-9f9c-2b942aa433a4,CorporateCardSettlement,2024-10-17T00:00:00,1453.27,1358.28,94.99,PAID
PAY-936,1b881ce9-6791-448b-abc0-8cb1b51740de,BankTransfer,2025-08-15T00:00:00,916.34,778.51,137.83,PAID
PAY-937,1b9dc63a-af3e-4605-a106-4c4cb4325f31,BankTransfer,2025-05-28T00:00:00,400.64,332.31,68.33,PAID
PAY-938,1ba2b60e-3698-46dc-94c6-7abbd79d8824,ExpenseReimbursement,2024-04-06T00:00:00,1459.01,1133.19,325.82,PAID
PAY-939,1bb7a783-2018-4ba9-81be-a411078643e9,BankTransfer,2025-03-14T00:00:00,755.55,730.07,25.48,PAID
PAY-940,1bbc073e-7226-4b01-87f9-5f8851971d3b,ExpenseReimbursement,2024-06-15T00:00:00,605.74,467.52,138.22,PAID
PAY-941,1bcf135d-124b-4fa8-9cd1-e4266aa3c645,CorporateCardSettlement,2024-06-15T00:00:00,342.13,319.24,22.89,PAID
PAY-942,1be5a5f4-b904-4e6b-82fc-631df6d833d4,ExpenseReimbursement,2025-10-03T00:00:00,1274.7,988.96,285.74,PAID
PAY-943,1be7384e-c4c5-4d6b-89fc-c8b77b097795,BankTransfer,2024-08-02T00:00:00,260.63,229.55,31.08,PAID
PAY-944,1bed1de8-9c3b-4caf-9223-cfac63400f89,ExpenseReimbursement,2025-06-08T00:00:00,1011.63,932.95,78.68,PAID
PAY-945,1bff8f0c-a94a-4936-90a1-7d08772b2753,CorporateCardSettlement,2025-04-02T00:00:00,1359.91,1020.58,339.33,PAID
PAY-946,1c01ef23-6186-49e6-8abe-9290f704ffd3,ExpenseReimbursement,2024-02-20T00:00:00,803.3,767.6,35.7,PAID
PAY-947,1c06d55e-a4d7-4807-adaa-6006b1fcbea9,CorporateCardSettlement,2024-12-26T00:00:00,1048.64,893.36,155.28,PAID
PAY-948,1c0772d8-f0f3-44f9-8db5-3c8808a81b1a,BankTransfer,2025-08-08T00:00:00,1432.54,1244.61,187.93,PAID
PAY-949,1c0e3283-d536-4785-b12f-60f4e4ea7c1c,BankTransfer,2023-12-01T00:00:00,114.3,97.32,16.98,PAID
PAY-950,1c13a1c2-f8e4-4057-bbb8-9cf19847f097,ExpenseReimbursement,2023-11-30T00:00:00,1103.81,888.71,215.1,PAID
PAY-951,1c1e3f70-4c1f-4606-9e5a-3fe5868b7365,ExpenseReimbursement,2024-07-29T00:00:00,22.69,21.59,1.1,PAID
PAY-952,1c1fcd7b-06ae-4056-b602-d0def33427cc,ExpenseReimbursement,2025-07-04T00:00:00,788.67,688.7,99.97,PAID
PAY-953,1c204c0f-48d6-412d-83e0-b899decc0437,BankTransfer,2025-02-08T00:00:00,1373.79,1139.2,234.59,PAID
PAY-954,1c23a217-0e86-4a99-8b9d-57d601c08638,ExpenseReimbursement,2024-01-20T00:00:00,890.29,849.21,41.08,PAID
PAY-955,1c2af442-27e6-4e64-b9c3-0e2717809809,ExpenseReimbursement,2025-06-08T00:00:00,591.21,470.14,121.07,PAID
PAY-956,1c2b3b04-64a4-4de2-8d27-ad69937f892c,BankTransfer,2025-03-11T00:00:00,78.83,67.75,11.08,PAID
PAY-957,1c3ce8e2-4fb7-4acd-ae7b-8d6640039356,ExpenseReimbursement,2024-01-07T00:00:00,804.62,761.1,43.52,PAID
PAY-958,1c3e76d6-4ae7-4f97-91b5-094201a83957,CorporateCardSettlement,2025-01-29T00:00:00,55.72,52.02,3.7,PAID
PAY-959,1c4bd433-fd3c-491f-8560-ea7a19c1abf0,BankTransfer,2025-07-25T00:00:00,930.78,721.38,209.4,PAID
PAY-960,1c4c9153-7b95-4bb4-9f70-502c53a942f4,BankTransfer,2025-05-19T00:00:00,460.58,433.46,27.12,PAID
PAY-961,1c57b5b7-37e1-458c-a8d2-bfe02fd20a55,BankTransfer,2024-05-18T00:00:00,765.33,653.49,111.84,PAID
PAY-962,1c5be0a3-e6ac-4529-9328-24fd9879d18f,ExpenseReimbursement,2025-04-02T00:00:00,508.13,457.99,50.14,PAID
PAY-963,1c617baa-d404-4ea7-b2d2-3efd2bfc5c35,CorporateCardSettlement,2025-07-12T00:00:00,1095.59,977.49,118.1,PAID
PAY-964,1c65d035-f674-4348-b79d-1f5f17587ab6,ExpenseReimbursement,2025-08-01T00:00:00,1254.03,1059.03,195.0,PAID
PAY-965,1c6b6939-1d1e-4288-8e54-fcf5c5113b8c,CorporateCardSettlement,2023-10-11T00:00:00,802.01,740.43,61.58,PAID
PAY-966,1c756541-59fe-4d30-9dc2-9d0d94152a8f,ExpenseReimbursement,2025-01-28T00:00:00,1247.61,1242.02,5.59,PAID
PAY-967,1c7f878b-5813-4cdb-b5de-27027eb241e7,ExpenseReimbursement,2024-05-16T00:00:00,1373.04,1355.86,17.18,PAID
PAY-968,1c811e0d-4429-4f61-991f-b7ac825d5bc4,BankTransfer,2024-06-01T00:00:00,474.45,458.64,15.81,PAID
PAY-969,1c97f276-b647-41fa-b6ef-9237307577d5,ExpenseReimbursement,2024-10-14T00:00:00,844.25,838.69,5.56,PAID
PAY-970,1ca208b4-d236-4966-88de-930712fa9af2,ExpenseReimbursement,2024-04-10T00:00:00,835.72,683.32,152.4,PAID
PAY-971,1ccc4d25-5018-4b1d-b86b-487d520d790a,ExpenseReimbursement,2024-11-18T00:00:00,15.65,14.21,1.44,PAID
PAY-972,1cd16bae-d59f-4c5a-a3ac-6f785aef337b,BankTransfer,2025-06-24T00:00:00,351.37,330.49,20.88,PAID
PAY-973,1cdb5fbd-a843-41ba-9531-9d256268ac89,CorporateCardSettlement,2024-06-23T00:00:00,1373.13,1068.52,304.61,PAID
PAY-974,1cec27a0-1ea9-4169-a57b-5eda8518cab9,BankTransfer,2024-02-24T00:00:00,161.47,121.38,40.09,PAID
PAY-975,1cee9a85-c6b7-43e4-9e20-7c607858e46b,ExpenseReimbursement,2025-05-06T00:00:00,457.12,403.89,53.23,PAID
PAY-976,1d0067cb-93e4-41f6-8bf8-3e026bc9a78d,ExpenseReimbursement,2025-04-14T00:00:00,1213.96,961.36,252.6,PAID
PAY-977,1d01d8da-c0d2-4275-bb59-80aebfc4fa54,ExpenseReimbursement,2025-03-24T00:00:00,1446.34,1091.02,355.32,PAID
PAY-978,1d0b03cd-1aa2-4749-9e6d-373b24052c54,ExpenseReimbursement,2024-09-10T00:00:00,1333.17,1261.68,71.49,PAID
PAY-979,1d11ced5-dab5-4ee2-97e0-716b22de84c0,BankTransfer,2024-01-29T00:00:00,5.73,4.58,1.15,PAID
PAY-980,1d1ebb2d-6f4c-4f1c-9923-3fb65ba585b8,ExpenseReimbursement,2024-05-11T00:00:00,760.85,594.74,166.11,PAID
PAY-981,1d27a3e2-31ae-4a3a-8e56-f98e1eda611f,ExpenseReimbursement,2025-02-22T00:00:00,540.57,457.11,83.46,PAID
PAY-982,1d2dd1a5-47be-46d5-9a68-ed1b028feb76,CorporateCardSettlement,2025-02-16T00:00:00,535.54,504.33,31.21,PAID
PAY-983,1d37d861-a5d4-4df8-9b4a-a21f6579b444,ExpenseReimbursement,2024-06-06T00:00:00,636.73,574.8,61.93,PAID
PAY-984,1d3c4b4f-af84-40f4-b650-9d6c4ee90b09,ExpenseReimbursement,2025-08-20T00:00:00,997.31,880.11,117.2,PAID
PAY-985,1d3dec70-d859-4623-a6ec-d61f9372edf2,CorporateCardSettlement,2024-05-25T00:00:00,572.09,531.64,40.45,PAID
PAY-986,1d4257a7-bdb1-4a77-b144-9e5999144187,ExpenseReimbursement,2023-12-05T00:00:00,591.57,483.29,108.28,PAID
PAY-987,1d48e306-421f-463e-9efd-60510976601e,BankTransfer,2025-05-16T00:00:00,1148.96,1064.5,84.46,PAID
PAY-988,1d4a9488-49dd-4bca-822a-1ea0ca74cea2,BankTransfer,2024-12-26T00:00:00,370.52,347.5,23.02,PAID
PAY-989,1d4b3271-cb3e-4368-a205-5370b0e3c673,CorporateCardSettlement,2024-09-16T00:00:00,753.92,721.26,32.66,PAID
PAY-990,1d4ea501-f3ce-4cd6-93a7-e6445e7a0f81,CorporateCardSettlement,2025-09-02T00:00:00,1087.65,828.16,259.49,PAID
PAY-991,1d589ad3-47c5-4a8f-aaac-dab2092ff38d,BankTransfer,2024-01-12T00:00:00,1013.59,834.84,178.75,PAID
PAY-992,1d5c8f6c-f335-440e-a47e-a0a8f7aa27e1,CorporateCardSettlement,2024-11-14T00:00:00,1393.06,1190.87,202.19,PAID
PAY-993,1d6075e9-8c0b-4e1a-93c0-d4fa388016f6,BankTransfer,2024-09-29T00:00:00,374.22,286.03,88.19,PAID
PAY-994,1d635bc9-6e9c-4f81-baf6-dea7d9764552,ExpenseReimbursement,2024-12-12T00:00:00,540.21,459.92,80.29,PAID
PAY-995,1d65e7c9-7f9a-4f43-8542-6e3b486defe9,ExpenseReimbursement,2023-12-09T00:00:00,1103.11,853.65,249.46,PAID
PAY-996,1d6daeef-e772-414b-a1d9-4cd7578ecd1a,BankTransfer,2025-07-10T00:00:00,1018.04,998.97,19.07,PAID
PAY-997,1d6e15a6-5c77-4a94-b53a-f83782927ecb,BankTransfer,2025-09-01T00:00:00,1193.72,1069.53,124.19,PAID
PAY-998,1d72d41d-0230-4f8e-8b1b-c8a1e9b4a00a,ExpenseReimbursement,2025-02-10T00:00:00,107.61,90.39,17.22,PAID
PAY-999,1d730ddb-9e5e-402f-a4a3-a4986be30979,CorporateCardSettlement,2024-08-16T00:00:00,1381.98,1346.31,35.67,PAID
PAY-1000,1d755252-0f44-422e-bac2-f3fef3b35788,ExpenseReimbursement,2025-03-12T00:00:00,615.09,547.52,67.57,PAID
PAY-1001,1d758f02-a23c-4b68-8aa0-23c300203aa0,CorporateCardSettlement,2024-08-10T00:00:00,494.88,416.01,78.87,PAID
PAY-1002,1d77ab05-af4d-43d8-af77-c7700ee84c78,CorporateCardSettlement,2024-07-11T00:00:00,1050.35,815.29,235.06,PAID
PAY-1003,1d811289-41c1-4f17-8ae2-b16b8fcd560f,ExpenseReimbursement,2025-06-08T00:00:00,1158.81,1051.3,107.51,PAID
PAY-1004,1d8cc362-f9a0-4dec-b73a-d694396e0d70,CorporateCardSettlement,2025-04-19T00:00:00,234.5,178.76,55.74,PAID
